DateTime,stationId,temp_value,humidity_value,rainfall_value
2023-08-14T11:59:59,S107,28.46248144,78.67770531,0
2023-08-14T10:59:59,S107,28.46248144,78.67770531,0
2023-08-14T09:59:59,S107,28.46248144,78.67770531,0
2023-08-14T08:59:59,S107,28.46248144,78.67770531,0
2023-08-14T07:59:59,S107,28.46248144,78.67770531,0
2023-08-14T06:59:59,S107,28.46248144,78.67770531,0
2023-08-14T05:59:59,S107,28.46248144,78.67770531,0
2023-08-14T04:59:59,S107,28.46248144,78.67770531,0
2023-08-14T03:59:59,S107,28.46248144,78.67770531,0
2023-08-14T02:59:59,S107,28.46248144,78.67770531,0
2023-08-14T01:59:59,S107,28.46248144,78.67770531,0
2023-08-14T00:59:59,S107,28.46248144,78.67770531,0
2023-08-13T23:59:59,S107,28.46248144,78.67770531,0
2023-08-13T22:59:59,S107,28.46248144,78.67770531,0
2023-08-13T21:59:59,S107,28.46248144,78.67770531,0
2023-08-13T20:59:59,S107,28.46248144,78.67770531,0
2023-08-13T19:59:59,S107,28.46248144,78.67770531,0
2023-08-13T18:59:59,S107,28.46248144,78.67770531,0
2023-08-13T17:59:59,S107,28.46248144,78.67770531,0
2023-08-13T16:59:59,S107,28.46248144,78.67770531,0
2023-08-13T15:59:59,S107,28.46248144,78.67770531,0
2023-08-13T14:59:59,S107,28.46248144,78.67770531,0.4
2023-08-13T13:59:59,S107,28.46248144,78.67770531,5.2
2023-08-13T12:59:59,S107,28.46248144,78.67770531,0
2023-08-13T11:59:59,S107,28.46248144,78.67770531,0
2023-08-13T10:59:59,S107,28.46248144,78.67770531,0
2023-08-13T09:59:59,S107,28.46248144,78.67770531,0
2023-08-13T08:59:59,S107,28.46248144,78.67770531,0
2023-08-13T07:59:59,S107,28.46248144,78.67770531,0
2023-08-13T06:59:59,S107,28.46248144,78.67770531,0
2023-08-13T05:59:59,S107,28.46248144,78.67770531,0
2023-08-13T04:59:59,S107,28.46248144,78.67770531,0
2023-08-13T03:59:59,S107,28.46248144,78.67770531,0
2023-08-13T02:59:59,S107,28.46248144,78.67770531,0
2023-08-13T01:59:59,S107,28.46248144,78.67770531,0
2023-08-13T00:59:59,S107,28.46248144,78.67770531,0
2023-08-12T23:59:59,S107,28.46248144,78.67770531,0
2023-08-12T22:59:59,S107,28.46248144,78.67770531,0
2023-08-12T21:59:59,S107,28.46248144,78.67770531,0
2023-08-12T20:59:59,S107,28.46248144,78.67770531,0
2023-08-12T19:59:59,S107,28.46248144,78.67770531,0
2023-08-12T18:59:59,S107,28.46248144,78.67770531,0
2023-08-12T17:59:59,S107,28.46248144,78.67770531,0
2023-08-12T16:59:59,S107,28.46248144,78.67770531,0
2023-08-12T15:59:59,S107,28.46248144,78.67770531,0
2023-08-12T14:59:59,S107,28.46248144,78.67770531,0
2023-08-12T13:59:59,S107,28.46248144,78.67770531,0
2023-08-12T12:59:59,S107,28.46248144,78.67770531,0
2023-08-12T11:59:59,S107,28.46248144,78.67770531,0
2023-08-12T10:59:59,S107,28.46248144,78.67770531,0
2023-08-12T09:59:59,S107,28.46248144,78.67770531,0
2023-08-12T08:59:59,S107,28.46248144,78.67770531,0
2023-08-12T07:59:59,S107,28.46248144,78.67770531,0
2023-08-12T06:59:59,S107,28.46248144,78.67770531,0
2023-08-12T05:59:59,S107,28.46248144,78.67770531,0
2023-08-12T04:59:59,S107,28.46248144,78.67770531,0
2023-08-12T03:59:59,S107,28.46248144,78.67770531,0
2023-08-12T02:59:59,S107,28.46248144,78.67770531,0
2023-08-12T01:59:59,S107,28.46248144,78.67770531,0
2023-08-12T00:59:59,S107,28.46248144,78.67770531,0
2023-08-11T23:59:59,S107,28.46248144,78.67770531,0
2023-08-11T22:59:59,S107,28.46248144,78.67770531,0
2023-08-11T21:59:59,S107,28.46248144,78.67770531,0
2023-08-11T20:59:59,S107,28.46248144,78.67770531,0
2023-08-11T19:59:59,S107,28.46248144,78.67770531,0
2023-08-11T18:59:59,S107,28.46248144,78.67770531,0
2023-08-11T17:59:59,S107,28.46248144,78.67770531,0
2023-08-11T16:59:59,S107,28.46248144,78.67770531,0
2023-08-11T15:59:59,S107,28.46248144,78.67770531,0
2023-08-11T14:59:59,S107,28.46248144,78.67770531,0
2023-08-11T13:59:59,S107,28.46248144,78.67770531,0
2023-08-11T12:59:59,S107,28.46248144,78.67770531,0
2023-08-11T11:59:59,S107,28.46248144,78.67770531,0
2023-08-11T10:59:59,S107,28.46248144,78.67770531,0
2023-08-11T09:59:59,S107,28.46248144,78.67770531,0
2023-08-11T08:59:59,S107,28.46248144,78.67770531,0
2023-08-11T07:59:59,S107,28.46248144,78.67770531,0
2023-08-11T06:59:59,S107,28.46248144,78.67770531,0
2023-08-11T05:59:59,S107,28.46248144,78.67770531,0
2023-08-11T04:59:59,S107,28.46248144,78.67770531,0
2023-08-11T03:59:59,S107,28.46248144,78.67770531,0
2023-08-11T02:59:59,S107,28.46248144,78.67770531,0
2023-08-11T01:59:59,S107,28.46248144,78.67770531,0
2023-08-11T00:59:59,S107,28.46248144,78.67770531,0
2023-08-10T23:59:59,S107,28.46248144,78.67770531,0
2023-08-10T22:59:59,S107,28.46248144,78.67770531,0
2023-08-10T21:59:59,S107,28.46248144,78.67770531,0
2023-08-10T20:59:59,S107,28.46248144,78.67770531,0
2023-08-10T19:59:59,S107,28.46248144,78.67770531,0
2023-08-10T18:59:59,S107,28.46248144,78.67770531,0
2023-08-10T17:59:59,S107,28.46248144,78.67770531,0
2023-08-10T16:59:59,S107,28.46248144,78.67770531,0
2023-08-10T15:59:59,S107,28.46248144,78.67770531,0
2023-08-10T14:59:59,S107,28.46248144,78.67770531,0
2023-08-10T13:59:59,S107,28.46248144,78.67770531,0
2023-08-10T12:59:59,S107,28.46248144,78.67770531,0
2023-08-10T11:59:59,S107,28.46248144,78.67770531,0
2023-08-10T10:59:59,S107,28.46248144,78.67770531,0
2023-08-10T09:59:59,S107,28.46248144,78.67770531,0
2023-08-10T08:59:59,S107,28.46248144,78.67770531,0
2023-08-10T07:59:59,S107,28.46248144,78.67770531,0
2023-08-10T06:59:59,S107,28.46248144,78.67770531,0
2023-08-10T05:59:59,S107,28.46248144,78.67770531,0
2023-08-10T04:59:59,S107,28.46248144,78.67770531,0
2023-08-10T03:59:59,S107,28.46248144,78.67770531,0
2023-08-10T02:59:59,S107,28.46248144,78.67770531,0
2023-08-10T01:59:59,S107,28.46248144,78.67770531,0
2023-08-10T00:59:59,S107,28.46248144,78.67770531,0
2023-08-09T23:59:59,S107,28.46248144,78.67770531,0
2023-08-09T22:59:59,S107,28.46248144,78.67770531,0
2023-08-09T21:59:59,S107,28.46248144,78.67770531,0
2023-08-09T20:59:59,S107,28.46248144,78.67770531,0
2023-08-09T19:59:59,S107,28.46248144,78.67770531,0
2023-08-09T18:59:59,S107,28.46248144,78.67770531,0
2023-08-09T17:59:59,S107,28.46248144,78.67770531,0
2023-08-09T16:59:59,S107,28.46248144,78.67770531,0
2023-08-09T15:59:59,S107,28.46248144,78.67770531,0
2023-08-09T14:59:59,S107,28.46248144,78.67770531,0
2023-08-09T13:59:59,S107,28.46248144,78.67770531,0
2023-08-09T12:59:59,S107,28.46248144,78.67770531,0
2023-08-09T11:59:59,S107,28.46248144,78.67770531,0
2023-08-09T10:59:59,S107,28.46248144,78.67770531,0
2023-08-09T09:59:59,S107,28.46248144,78.67770531,0
2023-08-09T08:59:59,S107,28.46248144,78.67770531,0
2023-08-09T07:59:59,S107,28.46248144,78.67770531,0
2023-08-09T06:59:59,S107,28.46248144,78.67770531,0
2023-08-09T05:59:59,S107,28.46248144,78.67770531,0
2023-08-09T04:59:59,S107,28.46248144,78.67770531,0
2023-08-09T03:59:59,S107,28.46248144,78.67770531,0
2023-08-09T02:59:59,S107,28.46248144,78.67770531,0
2023-08-09T01:59:59,S107,28.46248144,78.67770531,0
2023-08-09T00:59:59,S107,28.46248144,78.67770531,0
2023-08-08T23:59:59,S107,28.46248144,78.67770531,0
2023-08-08T22:59:59,S107,28.46248144,78.67770531,0
2023-08-08T21:59:59,S107,28.46248144,78.67770531,0
2023-08-08T20:59:59,S107,28.46248144,78.67770531,0
2023-08-08T19:59:59,S107,28.46248144,78.67770531,0
2023-08-08T18:59:59,S107,28.46248144,78.67770531,0
2023-08-08T17:59:59,S107,28.46248144,78.67770531,0
2023-08-08T16:59:59,S107,28.46248144,78.67770531,0
2023-08-08T15:59:59,S107,28.46248144,78.67770531,0
2023-08-08T14:59:59,S107,28.46248144,78.67770531,0.4
2023-08-08T13:59:59,S107,28.46248144,78.67770531,1
2023-08-08T12:59:59,S107,28.46248144,78.67770531,0
2023-08-08T11:59:59,S107,28.46248144,78.67770531,0
2023-08-08T10:59:59,S107,28.46248144,78.67770531,0
2023-08-08T09:59:59,S107,28.46248144,78.67770531,0
2023-08-08T08:59:59,S107,28.46248144,78.67770531,0
2023-08-08T07:59:59,S107,28.46248144,78.67770531,0
2023-08-08T06:59:59,S107,28.46248144,78.67770531,0
2023-08-08T05:59:59,S107,28.46248144,78.67770531,0
2023-08-08T04:59:59,S107,28.46248144,78.67770531,0
2023-08-08T03:59:59,S107,28.46248144,78.67770531,0
2023-08-08T02:59:59,S107,28.46248144,78.67770531,0
2023-08-08T01:59:59,S107,28.46248144,78.67770531,0
2023-08-08T00:59:59,S107,28.46248144,78.67770531,0
2023-08-07T23:59:59,S107,28.46248144,78.67770531,0
2023-08-07T22:59:59,S107,28.46248144,78.67770531,0
2023-08-07T21:59:59,S107,28.46248144,78.67770531,0
2023-08-07T20:59:59,S107,28.46248144,78.67770531,0
2023-08-07T19:59:59,S107,28.46248144,78.67770531,0
2023-08-07T18:59:59,S107,28.46248144,78.67770531,0
2023-08-07T17:59:59,S107,28.46248144,78.67770531,0
2023-08-07T16:59:59,S107,28.46248144,78.67770531,0
2023-08-07T15:59:59,S107,28.46248144,78.67770531,0
2023-08-07T14:59:59,S107,28.46248144,78.67770531,0
2023-08-07T13:59:59,S107,28.46248144,78.67770531,0
2023-08-07T12:59:59,S107,28.46248144,78.67770531,0
2023-08-07T11:59:59,S107,28.46248144,78.67770531,0
2023-08-07T10:59:59,S107,28.46248144,78.67770531,0
2023-08-07T09:59:59,S107,28.46248144,78.67770531,0
2023-08-07T08:59:59,S107,28.46248144,78.67770531,0
2023-08-07T07:59:59,S107,28.46248144,78.67770531,0
2023-08-07T06:59:59,S107,28.46248144,78.67770531,0
2023-08-07T05:59:59,S107,28.46248144,78.67770531,0
2023-08-07T04:59:59,S107,28.46248144,78.67770531,0
2023-08-07T03:59:59,S107,28.46248144,78.67770531,0
2023-08-07T02:59:59,S107,28.46248144,78.67770531,0
2023-08-07T01:59:59,S107,28.46248144,78.67770531,0
2023-08-07T00:59:59,S107,28.46248144,78.67770531,0
2023-08-06T23:59:59,S107,28.46248144,78.67770531,0
2023-08-06T22:59:59,S107,28.46248144,78.67770531,0
2023-08-06T21:59:59,S107,28.46248144,78.67770531,0
2023-08-06T20:59:59,S107,28.46248144,78.67770531,0
2023-08-06T19:59:59,S107,28.46248144,78.67770531,0
2023-08-06T18:59:59,S107,28.46248144,78.67770531,0
2023-08-06T17:59:59,S107,28.46248144,78.67770531,0
2023-08-06T16:59:59,S107,28.46248144,78.67770531,0
2023-08-06T15:59:59,S107,28.46248144,78.67770531,0
2023-08-06T14:59:59,S107,28.46248144,78.67770531,0
2023-08-06T13:59:59,S107,28.46248144,78.67770531,0
2023-08-06T12:59:59,S107,28.46248144,78.67770531,0
2023-08-06T11:59:59,S107,28.46248144,78.67770531,0
2023-08-06T10:59:59,S107,28.46248144,78.67770531,0
2023-08-06T09:59:59,S107,28.46248144,78.67770531,0
2023-08-06T08:59:59,S107,28.46248144,78.67770531,0
2023-08-06T07:59:59,S107,28.46248144,78.67770531,0
2023-08-06T06:59:59,S107,28.46248144,78.67770531,0
2023-08-06T05:59:59,S107,28.46248144,78.67770531,0
2023-08-06T04:59:59,S107,28.46248144,78.67770531,0
2023-08-06T03:59:59,S107,28.46248144,78.67770531,0
2023-08-06T02:59:59,S107,28.46248144,78.67770531,0
2023-08-06T01:59:59,S107,28.46248144,78.67770531,0
2023-08-06T00:59:59,S107,28.46248144,78.67770531,0
2023-08-05T23:59:59,S107,28.46248144,78.67770531,0
2023-08-05T22:59:59,S107,28.46248144,78.67770531,0
2023-08-05T21:59:59,S107,28.46248144,78.67770531,0
2023-08-05T20:59:59,S107,28.46248144,78.67770531,0
2023-08-05T19:59:59,S107,28.46248144,78.67770531,0
2023-08-05T18:59:59,S107,28.46248144,78.67770531,0
2023-08-05T17:59:59,S107,28.46248144,78.67770531,0
2023-08-05T16:59:59,S107,28.46248144,78.67770531,0
2023-08-05T15:59:59,S107,28.46248144,78.67770531,0
2023-08-05T14:59:59,S107,28.46248144,78.67770531,0
2023-08-05T13:59:59,S107,28.46248144,78.67770531,0
2023-08-05T12:59:59,S107,28.46248144,78.67770531,0
2023-08-05T11:59:59,S107,28.46248144,78.67770531,0
2023-08-05T10:59:59,S107,28.46248144,78.67770531,0
2023-08-05T09:59:59,S107,28.46248144,78.67770531,0
2023-08-05T08:59:59,S107,28.46248144,78.67770531,0
2023-08-05T07:59:59,S107,28.46248144,78.67770531,0
2023-08-05T06:59:59,S107,28.46248144,78.67770531,0
2023-08-05T05:59:59,S107,28.46248144,78.67770531,0
2023-08-05T04:59:59,S107,28.46248144,78.67770531,0
2023-08-05T03:59:59,S107,28.46248144,78.67770531,0
2023-08-05T02:59:59,S107,28.46248144,78.67770531,0
2023-08-05T01:59:59,S107,28.46248144,78.67770531,0
2023-08-05T00:59:59,S107,28.46248144,78.67770531,0
2023-08-04T23:59:59,S107,28.46248144,78.67770531,0
2023-08-04T22:59:59,S107,28.46248144,78.67770531,0
2023-08-04T21:59:59,S107,28.46248144,78.67770531,0
2023-08-04T20:59:59,S107,28.46248144,78.67770531,0
2023-08-04T19:59:59,S107,28.46248144,78.67770531,0
2023-08-04T18:59:59,S107,28.46248144,78.67770531,0
2023-08-04T17:59:59,S107,28.46248144,78.67770531,0
2023-08-04T16:59:59,S107,28.46248144,78.67770531,0
2023-08-04T15:59:59,S107,28.46248144,78.67770531,0
2023-08-04T14:59:59,S107,28.46248144,78.67770531,0
2023-08-04T13:59:59,S107,28.46248144,78.67770531,0
2023-08-04T12:59:59,S107,28.46248144,78.67770531,0
2023-08-04T11:59:59,S107,28.46248144,78.67770531,0
2023-08-04T10:59:59,S107,28.46248144,78.67770531,0
2023-08-04T09:59:59,S107,28.46248144,78.67770531,0
2023-08-04T08:59:59,S107,28.46248144,78.67770531,0
2023-08-04T07:59:59,S107,28.46248144,78.67770531,0
2023-08-04T06:59:59,S107,28.46248144,78.67770531,0
2023-08-04T05:59:59,S107,28.46248144,78.67770531,0
2023-08-04T04:59:59,S107,28.46248144,78.67770531,0
2023-08-04T03:59:59,S107,28.46248144,78.67770531,0
2023-08-04T02:59:59,S107,28.46248144,78.67770531,0
2023-08-04T01:59:59,S107,28.46248144,78.67770531,0
2023-08-04T00:59:59,S107,28.46248144,78.67770531,0
2023-08-03T23:59:59,S107,28.46248144,78.67770531,0
2023-08-03T22:59:59,S107,28.46248144,78.67770531,0
2023-08-03T21:59:59,S107,28.46248144,78.67770531,0
2023-08-03T20:59:59,S107,28.46248144,78.67770531,0
2023-08-03T19:59:59,S107,28.46248144,78.67770531,0
2023-08-03T18:59:59,S107,28.46248144,78.67770531,0
2023-08-03T17:59:59,S107,28.46248144,78.67770531,0
2023-08-03T16:59:59,S107,28.46248144,78.67770531,0
2023-08-03T15:59:59,S107,28.46248144,78.67770531,0
2023-08-03T14:59:59,S107,28.46248144,78.67770531,0
2023-08-03T13:59:59,S107,28.46248144,78.67770531,0
2023-08-03T12:59:59,S107,28.46248144,78.67770531,0.2
2023-08-03T11:59:59,S107,28.46248144,78.67770531,0
2023-08-03T10:59:59,S107,28.46248144,78.67770531,0
2023-08-03T09:59:59,S107,28.46248144,78.67770531,0
2023-08-03T08:59:59,S107,28.46248144,78.67770531,0
2023-08-03T07:59:59,S107,28.46248144,78.67770531,0
2023-08-03T06:59:59,S107,28.46248144,78.67770531,0
2023-08-03T05:59:59,S107,28.46248144,78.67770531,0
2023-08-03T04:59:59,S107,28.46248144,78.67770531,0
2023-08-03T03:59:59,S107,28.46248144,78.67770531,0
2023-08-03T02:59:59,S107,28.46248144,78.67770531,0
2023-08-03T01:59:59,S107,28.46248144,78.67770531,0
2023-08-03T00:59:59,S107,28.46248144,78.67770531,0
2023-08-02T23:59:59,S107,28.46248144,78.67770531,0
2023-08-02T22:59:59,S107,28.46248144,78.67770531,0
2023-08-02T21:59:59,S107,28.46248144,78.67770531,0
2023-08-02T20:59:59,S107,28.46248144,78.67770531,0
2023-08-02T19:59:59,S107,28.46248144,78.67770531,0
2023-08-02T18:59:59,S107,28.46248144,78.67770531,0
2023-08-02T17:59:59,S107,28.46248144,78.67770531,0
2023-08-02T16:59:59,S107,28.46248144,78.67770531,0
2023-08-02T15:59:59,S107,28.46248144,78.67770531,0
2023-08-02T14:59:59,S107,28.46248144,78.67770531,0
2023-08-02T13:59:59,S107,28.46248144,78.67770531,0
2023-08-02T12:59:59,S107,28.46248144,78.67770531,0
2023-08-02T11:59:59,S107,28.46248144,78.67770531,0
2023-08-02T10:59:59,S107,28.46248144,78.67770531,0
2023-08-02T09:59:59,S107,28.46248144,78.67770531,0
2023-08-02T08:59:59,S107,28.46248144,78.67770531,0
2023-08-02T07:59:59,S107,28.46248144,78.67770531,0
2023-08-02T06:59:59,S107,28.46248144,78.67770531,0
2023-08-02T05:59:59,S107,28.46248144,78.67770531,0
2023-08-02T04:59:59,S107,28.46248144,78.67770531,0
2023-08-02T03:59:59,S107,28.46248144,78.67770531,0
2023-08-02T02:59:59,S107,28.46248144,78.67770531,0
2023-08-02T01:59:59,S107,28.46248144,78.67770531,0
2023-08-02T00:59:59,S107,28.46248144,78.67770531,0
2023-08-01T23:59:59,S107,28.46248144,78.67770531,0
2023-08-01T22:59:59,S107,28.46248144,78.67770531,0
2023-08-01T21:59:59,S107,28.46248144,78.67770531,0
2023-08-01T20:59:59,S107,28.46248144,78.67770531,0
2023-08-01T19:59:59,S107,28.46248144,78.67770531,0
2023-08-01T18:59:59,S107,28.46248144,78.67770531,0
2023-08-01T17:59:59,S107,28.46248144,78.67770531,0
2023-08-01T16:59:59,S107,28.46248144,78.67770531,0
2023-08-01T15:59:59,S107,28.46248144,78.67770531,0
2023-08-01T14:59:59,S107,28.46248144,78.67770531,0
2023-08-01T13:59:59,S107,28.46248144,78.67770531,0
2023-08-01T12:59:59,S107,28.46248144,78.67770531,0
2023-08-01T11:59:59,S107,28.46248144,78.67770531,0
2023-08-01T10:59:59,S107,28.46248144,78.67770531,0
2023-08-01T09:59:59,S107,28.46248144,78.67770531,0
2023-08-01T08:59:59,S107,28.46248144,78.67770531,0
2023-08-01T07:59:59,S107,28.46248144,78.67770531,0
2023-08-01T06:59:59,S107,28.46248144,78.67770531,0
2023-08-01T05:59:59,S107,28.46248144,78.67770531,0
2023-08-01T04:59:59,S107,28.46248144,78.67770531,0
2023-08-01T03:59:59,S107,28.46248144,78.67770531,0
2023-08-01T02:59:59,S107,28.46248144,78.67770531,0
2023-08-01T01:59:59,S107,28.46248144,78.67770531,0
2023-08-01T00:59:59,S107,28.46248144,78.67770531,0
2023-07-31T23:59:59,S107,28.46248144,78.67770531,0
2023-07-31T22:59:59,S107,28.46248144,78.67770531,0
2023-07-31T21:59:59,S107,28.46248144,78.67770531,0
2023-07-31T20:59:59,S107,28.46248144,78.67770531,0
2023-07-31T19:59:59,S107,28.46248144,78.67770531,0
2023-07-31T18:59:59,S107,28.46248144,78.67770531,0
2023-07-31T17:59:59,S107,28.46248144,78.67770531,0
2023-07-31T16:59:59,S107,28.46248144,78.67770531,0
2023-07-31T15:59:59,S107,28.46248144,78.67770531,0
2023-07-31T14:59:59,S107,28.46248144,78.67770531,0
2023-07-31T13:59:59,S107,28.46248144,78.67770531,0
2023-07-31T12:59:59,S107,28.46248144,78.67770531,0
2023-07-31T11:59:59,S107,28.46248144,78.67770531,0
2023-07-31T10:59:59,S107,28.46248144,78.67770531,0
2023-07-31T09:59:59,S107,28.46248144,78.67770531,0
2023-07-31T08:59:59,S107,28.46248144,78.67770531,0
2023-07-31T07:59:59,S107,28.46248144,78.67770531,0
2023-07-31T06:59:59,S107,28.46248144,78.67770531,0
2023-07-31T05:59:59,S107,28.46248144,78.67770531,0
2023-07-31T04:59:59,S107,28.46248144,78.67770531,0
2023-07-31T03:59:59,S107,28.46248144,78.67770531,0
2023-07-31T02:59:59,S107,28.46248144,78.67770531,0
2023-07-31T01:59:59,S107,28.46248144,78.67770531,0
2023-07-31T00:59:59,S107,28.46248144,78.67770531,0
2023-07-30T23:59:59,S107,28.46248144,78.67770531,0
2023-07-30T22:59:59,S107,28.46248144,78.67770531,0
2023-07-30T21:59:59,S107,28.46248144,78.67770531,0
2023-07-30T20:59:59,S107,28.46248144,78.67770531,0
2023-07-30T19:59:59,S107,28.46248144,78.67770531,0
2023-07-30T18:59:59,S107,28.46248144,78.67770531,0
2023-07-30T17:59:59,S107,28.46248144,78.67770531,0
2023-07-30T16:59:59,S107,28.46248144,78.67770531,0
2023-07-30T15:59:59,S107,28.46248144,78.67770531,0
2023-07-30T14:59:59,S107,28.46248144,78.67770531,0
2023-07-30T13:59:59,S107,28.46248144,78.67770531,0
2023-07-30T12:59:59,S107,28.46248144,78.67770531,0
2023-07-30T11:59:59,S107,28.46248144,78.67770531,0
2023-07-30T10:59:59,S107,28.46248144,78.67770531,0
2023-07-30T09:59:59,S107,28.46248144,78.67770531,0
2023-07-30T08:59:59,S107,28.46248144,78.67770531,0
2023-07-30T07:59:59,S107,28.46248144,78.67770531,0
2023-07-30T06:59:59,S107,28.46248144,78.67770531,0
2023-07-30T05:59:59,S107,28.46248144,78.67770531,0
2023-07-30T04:59:59,S107,28.46248144,78.67770531,0
2023-07-30T03:59:59,S107,28.46248144,78.67770531,0
2023-07-30T02:59:59,S107,28.46248144,78.67770531,0
2023-07-30T01:59:59,S107,28.46248144,78.67770531,0
2023-07-30T00:59:59,S107,28.46248144,78.67770531,0
2023-07-29T23:59:59,S107,28.46248144,78.67770531,0
2023-07-29T22:59:59,S107,28.46248144,78.67770531,0
2023-07-29T21:59:59,S107,28.46248144,78.67770531,0
2023-07-29T20:59:59,S107,28.46248144,78.67770531,0
2023-07-29T19:59:59,S107,28.46248144,78.67770531,0
2023-07-29T18:59:59,S107,28.46248144,78.67770531,0
2023-07-29T17:59:59,S107,28.46248144,78.67770531,0
2023-07-29T16:59:59,S107,28.46248144,78.67770531,0
2023-07-29T15:59:59,S107,28.46248144,78.67770531,0
2023-07-29T14:59:59,S107,28.46248144,78.67770531,0
2023-07-29T13:59:59,S107,28.46248144,78.67770531,0
2023-07-29T12:59:59,S107,28.46248144,78.67770531,0
2023-07-29T11:59:59,S107,28.46248144,78.67770531,0
2023-07-29T10:59:59,S107,28.46248144,78.67770531,0
2023-07-29T09:59:59,S107,28.46248144,78.67770531,0
2023-07-29T08:59:59,S107,28.46248144,78.67770531,0
2023-07-29T07:59:59,S107,28.46248144,78.67770531,0
2023-07-29T06:59:59,S107,28.46248144,78.67770531,0
2023-07-29T05:59:59,S107,28.46248144,78.67770531,0
2023-07-29T04:59:59,S107,28.46248144,78.67770531,0
2023-07-29T03:59:59,S107,28.46248144,78.67770531,0
2023-07-29T02:59:59,S107,28.46248144,78.67770531,0
2023-07-29T01:59:59,S107,28.46248144,78.67770531,0
2023-07-29T00:59:59,S107,28.46248144,78.67770531,0
2023-07-28T23:59:59,S107,28.46248144,78.67770531,0
2023-07-28T22:59:59,S107,28.46248144,78.67770531,0
2023-07-28T21:59:59,S107,28.46248144,78.67770531,0
2023-07-28T20:59:59,S107,28.46248144,78.67770531,0
2023-07-28T19:59:59,S107,28.46248144,78.67770531,0
2023-07-28T18:59:59,S107,28.46248144,78.67770531,0
2023-07-28T17:59:59,S107,28.46248144,78.67770531,0
2023-07-28T16:59:59,S107,28.46248144,78.67770531,0
2023-07-28T15:59:59,S107,28.46248144,78.67770531,0
2023-07-28T14:59:59,S107,28.46248144,78.67770531,0
2023-07-28T13:59:59,S107,28.46248144,78.67770531,0
2023-07-28T12:59:59,S107,28.46248144,78.67770531,0
2023-07-28T11:59:59,S107,28.46248144,78.67770531,0
2023-07-28T10:59:59,S107,28.46248144,78.67770531,0
2023-07-28T09:59:59,S107,28.46248144,78.67770531,0
2023-07-28T08:59:59,S107,28.46248144,78.67770531,0
2023-07-28T07:59:59,S107,28.46248144,78.67770531,0
2023-07-28T06:59:59,S107,28.46248144,78.67770531,0
2023-07-28T05:59:59,S107,28.46248144,78.67770531,0
2023-07-28T04:59:59,S107,28.46248144,78.67770531,0
2023-07-28T03:59:59,S107,28.46248144,78.67770531,0
2023-07-28T02:59:59,S107,28.46248144,78.67770531,0
2023-07-28T01:59:59,S107,28.46248144,78.67770531,0
2023-07-28T00:59:59,S107,28.46248144,78.67770531,0
2023-07-27T23:59:59,S107,28.46248144,78.67770531,0
2023-07-27T22:59:59,S107,28.46248144,78.67770531,0
2023-07-27T21:59:59,S107,28.46248144,78.67770531,0
2023-07-27T20:59:59,S107,28.46248144,78.67770531,0
2023-07-27T19:59:59,S107,28.46248144,78.67770531,0
2023-07-27T18:59:59,S107,28.46248144,78.67770531,0
2023-07-27T17:59:59,S107,28.46248144,78.67770531,0
2023-07-27T16:59:59,S107,28.46248144,78.67770531,0
2023-07-27T15:59:59,S107,28.46248144,78.67770531,0
2023-07-27T14:59:59,S107,28.46248144,78.67770531,0
2023-07-27T13:59:59,S107,28.46248144,78.67770531,0
2023-07-27T12:59:59,S107,28.46248144,78.67770531,0
2023-07-27T11:59:59,S107,28.46248144,78.67770531,0
2023-07-27T10:59:59,S107,28.46248144,78.67770531,0
2023-07-27T09:59:59,S107,28.46248144,78.67770531,0
2023-07-27T08:59:59,S107,28.46248144,78.67770531,0
2023-07-27T07:59:59,S107,28.46248144,78.67770531,0
2023-07-27T06:59:59,S107,28.46248144,78.67770531,0
2023-07-27T05:59:59,S107,28.46248144,78.67770531,0
2023-07-27T04:59:59,S107,28.46248144,78.67770531,0
2023-07-27T03:59:59,S107,28.46248144,78.67770531,0
2023-07-27T02:59:59,S107,28.46248144,78.67770531,0
2023-07-27T01:59:59,S107,28.46248144,78.67770531,0
2023-07-27T00:59:59,S107,28.46248144,78.67770531,0
2023-07-26T23:59:59,S107,28.46248144,78.67770531,0
2023-07-26T22:59:59,S107,28.46248144,78.67770531,0
2023-07-26T21:59:59,S107,28.46248144,78.67770531,0
2023-07-26T20:59:59,S107,28.46248144,78.67770531,0
2023-07-26T19:59:59,S107,28.46248144,78.67770531,0
2023-07-26T18:59:59,S107,28.46248144,78.67770531,0
2023-07-26T17:59:59,S107,28.46248144,78.67770531,0
2023-07-26T16:59:59,S107,28.46248144,78.67770531,0
2023-07-26T15:59:59,S107,28.46248144,78.67770531,0
2023-07-26T14:59:59,S107,28.46248144,78.67770531,0
2023-07-26T13:59:59,S107,28.46248144,78.67770531,0
2023-07-26T12:59:59,S107,28.46248144,78.67770531,0
2023-07-26T11:59:59,S107,28.46248144,78.67770531,0
2023-07-26T10:59:59,S107,28.46248144,78.67770531,0
2023-07-26T09:59:59,S107,28.46248144,78.67770531,0
2023-07-26T08:59:59,S107,28.46248144,78.67770531,0
2023-07-26T07:59:59,S107,28.46248144,78.67770531,0
2023-07-26T06:59:59,S107,28.46248144,78.67770531,0
2023-07-26T05:59:59,S107,28.46248144,78.67770531,0
2023-07-26T04:59:59,S107,28.46248144,78.67770531,0
2023-07-26T03:59:59,S107,28.46248144,78.67770531,0
