Taxi Available throughout SG,temp_value,humidity_value,rainfall_value,peak_period,Average Taxi Availability,IsWeekend,Hour
0.42235357,0.84208524,0.7987584,0.0,0.0,0.33503228,0.0,0.17391305
0.4578184,0.84208524,0.7987584,0.0,0.0,0.32619774,0.0,0.13043478
0.42557764,0.84208524,0.7987584,0.0,0.0,0.3149847,0.0,0.08695652
0.49677593,0.84208524,0.7987584,0.0,0.0,0.3506626,0.0,0.04347826
0.5166577,0.84208524,0.7987584,0.0,0.0,0.30377167,0.0,0.0
0.53385276,0.84208524,0.7987584,0.0,1.0,0.31872237,0.0,1.0
0.5018807,0.84208524,0.7987584,0.0,1.0,0.30377167,0.0,0.95652175
0.44545943,0.84208524,0.7987584,0.0,1.0,0.300034,0.0,0.9130435
0.39306825,0.84208524,0.7987584,0.0,1.0,0.32449883,0.0,0.8695652
0.49355185,0.84208524,0.7987584,0.0,1.0,0.30377167,0.0,0.82608694
0.52713597,0.84208524,0.7987584,0.0,1.0,0.31702346,0.0,0.7826087
0.39871037,0.84208524,0.7987584,0.0,1.0,0.32415903,0.0,0.73913044
0.43283182,0.84208524,0.7987584,0.0,0.0,0.35270134,0.0,0.6956522
0.55373454,0.84208524,0.7987584,0.0,0.0,0.48386,0.0,0.65217394
0.499194,0.84208524,0.7987584,0.0,0.0,0.39993206,0.0,0.6086956
0.27243418,0.84208524,0.7987584,0.0,0.0,0.4046891,0.0,0.5652174
0.31542182,0.84208524,0.7987584,0.0,0.0,0.4617737,0.0,0.5217391
0.39871037,0.84208524,0.7987584,0.0,0.0,0.51376146,0.0,0.47826087
0.5403009,0.84208524,0.7987584,0.0,0.0,0.70846075,0.0,0.4347826
0.573079,0.84208524,0.7987584,0.0,0.0,0.7040435,0.0,0.39130434
0.67893606,0.84208524,0.7987584,0.0,0.0,0.6411825,0.0,0.3478261
0.61687267,0.84208524,0.7987584,0.0,0.0,0.60686374,0.0,0.3043478
0.5040301,0.84208524,0.7987584,0.0,0.0,0.45429832,0.0,0.26086956
0.38124666,0.84208524,0.7987584,0.0,0.0,0.4393476,0.0,0.2173913
0.43363783,0.84208524,0.7987584,0.0,0.0,0.33910975,0.0,0.17391305
0.4231596,0.84208524,0.7987584,0.0,0.0,0.33673123,0.0,0.13043478
0.4793122,0.84208524,0.7987584,0.0,0.0,0.35915732,0.0,0.08695652
0.5276733,0.84208524,0.7987584,0.0,0.0,0.4012912,0.0,0.04347826
0.49865663,0.84208524,0.7987584,0.0,0.0,0.4012912,0.0,0.0
0.54674906,0.84208524,0.7987584,0.0,1.0,0.38939857,0.0,1.0
0.58355725,0.84208524,0.7987584,0.0,1.0,0.41454297,0.0,0.95652175
0.62869424,0.84208524,0.7987584,0.0,1.0,0.4138634,0.0,0.9130435
0.6550242,0.84208524,0.7987584,0.0,1.0,0.45463812,0.0,0.8695652
0.5330467,0.84208524,0.7987584,0.0,1.0,0.33367312,0.0,0.82608694
0.4615798,0.84208524,0.7987584,0.0,1.0,0.3510024,0.0,0.7826087
0.47474477,0.84208524,0.7987584,0.0,1.0,0.3126062,0.0,0.73913044
0.43175712,0.84208524,0.7987584,0.0,0.0,0.48793748,0.0,0.6956522
0.61767864,0.84208524,0.7987584,0.0,0.0,0.54468226,0.0,0.65217394
0.5881247,0.84208524,0.7987584,0.022471912,0.0,0.4335712,0.0,0.6086956
0.48199892,0.84208524,0.7987584,0.056179777,0.0,0.4043493,0.0,0.5652174
0.37614185,0.84208524,0.7987584,0.0,0.0,0.31294596,0.0,0.5217391
0.47796884,0.84208524,0.7987584,0.0,0.0,0.3180428,0.0,0.47826087
0.531166,0.84208524,0.7987584,0.0,0.0,0.3567788,0.0,0.4347826
0.6655024,0.84208524,0.7987584,0.0,0.0,0.464492,0.0,0.39130434
0.57039225,0.84208524,0.7987584,0.0,0.0,0.37104994,0.0,0.3478261
0.47743148,0.84208524,0.7987584,0.0,0.0,0.38090384,0.0,0.3043478
0.42960775,0.84208524,0.7987584,0.0,0.0,0.36663267,0.0,0.26086956
0.4516389,0.84208524,0.7987584,0.0,0.0,0.41216448,0.0,0.2173913
0.46668458,0.84208524,0.7987584,0.0,0.0,0.34284744,0.0,0.17391305
0.41751745,0.84208524,0.7987584,0.0,0.0,0.300034,0.0,0.13043478
0.4642665,0.84208524,0.7987584,0.0,0.0,0.33299354,0.0,0.08695652
0.5513165,0.84208524,0.7987584,0.0,0.0,0.38090384,0.0,0.04347826
0.44841483,0.84208524,0.7987584,0.0,0.0,0.32585797,0.0,0.0
0.6359484,0.84208524,0.7987584,0.0,1.0,0.39687395,0.0,1.0
0.7138635,0.84208524,0.7987584,0.0,1.0,0.46687055,0.0,0.95652175
0.65421814,0.84208524,0.7987584,0.0,1.0,0.4288141,0.0,0.9130435
0.6504567,0.84208524,0.7987584,0.0,1.0,0.43730888,0.0,0.8695652
0.7031166,0.84208524,0.7987584,0.0,1.0,0.38973838,0.0,0.82608694
0.6464267,0.84208524,0.7987584,0.0,1.0,0.4169215,0.0,0.7826087
0.48253626,0.84208524,0.7987584,0.0,1.0,0.4077472,0.0,0.73913044
0.54459965,0.84208524,0.7987584,0.0,0.0,0.46721035,0.0,0.6956522
0.66738313,0.84208524,0.7987584,0.0,0.0,0.56642884,0.0,0.65217394
0.61767864,0.84208524,0.7987584,0.0,0.0,0.4678899,0.0,0.6086956
0.50832886,0.84208524,0.7987584,0.0,0.0,0.46653074,0.0,0.5652174
0.6480387,0.84208524,0.7987584,0.0,0.0,0.47434592,0.0,0.5217391
0.62547016,0.84208524,0.7987584,0.0,0.0,0.48521915,0.0,0.47826087
0.64024717,0.84208524,0.7987584,0.0,0.0,0.4074074,0.0,0.4347826
0.65851694,0.84208524,0.7987584,0.0,0.0,0.43221202,0.0,0.39130434
0.44948953,0.84208524,0.7987584,0.0,0.0,0.388719,0.0,0.3478261
0.41295004,0.84208524,0.7987584,0.0,0.0,0.32755694,0.0,0.3043478
0.4312198,0.84208524,0.7987584,0.0,0.0,0.3343527,0.0,0.26086956
0.4535196,0.84208524,0.7987584,0.0,0.0,0.3061502,0.0,0.2173913
0.45996776,0.84208524,0.7987584,0.0,0.0,0.28202513,0.0,0.17391305
0.44948953,0.84208524,0.7987584,0.0,0.0,0.28474346,0.0,0.13043478
0.45217624,0.84208524,0.7987584,0.0,0.0,0.3340129,0.0,0.08695652
0.48065555,0.84208524,0.7987584,0.0,0.0,0.30445123,0.0,0.04347826
0.48844707,0.84208524,0.7987584,0.0,0.0,0.29119945,0.0,0.0
0.5317034,0.84208524,0.7987584,0.0,0.0,0.29493716,1.0,1.0
0.48468566,0.84208524,0.7987584,0.0,0.0,0.31090724,1.0,0.95652175
0.49570122,0.84208524,0.7987584,0.0,0.0,0.29833502,1.0,0.9130435
0.40247178,0.84208524,0.7987584,0.0,0.0,0.30037376,1.0,0.8695652
0.50994086,0.84208524,0.7987584,0.0,0.0,0.31940198,1.0,0.82608694
0.5274046,0.84208524,0.7987584,0.0,0.0,0.39245668,1.0,0.7826087
0.42718968,0.84208524,0.7987584,0.0,0.0,0.36221543,1.0,0.73913044
0.4535196,0.84208524,0.7987584,0.0,0.0,0.41556233,1.0,0.6956522
0.49946266,0.84208524,0.7987584,0.0,0.0,0.44988108,1.0,0.65217394
0.48576033,0.84208524,0.7987584,0.0,0.0,0.40570846,1.0,0.6086956
0.46722192,0.84208524,0.7987584,0.0,1.0,0.3598369,1.0,0.5652174
0.42423427,0.84208524,0.7987584,0.0,1.0,0.3404689,1.0,0.5217391
0.4140247,0.84208524,0.7987584,0.0,1.0,0.3316344,1.0,0.47826087
0.44357872,0.84208524,0.7987584,0.0,1.0,0.35134217,1.0,0.4347826
0.45083287,0.84208524,0.7987584,0.0,0.0,0.37104994,1.0,0.39130434
0.4013971,0.84208524,0.7987584,0.0,0.0,0.39687395,1.0,0.3478261
0.36835036,0.84208524,0.7987584,0.0,0.0,0.43425077,1.0,0.3043478
0.381784,0.84208524,0.7987584,0.0,0.0,0.40706763,1.0,0.26086956
0.43927994,0.84208524,0.7987584,0.0,0.0,0.42473665,1.0,0.2173913
0.4623858,0.84208524,0.7987584,0.0,0.0,0.3594971,1.0,0.17391305
0.48549166,0.84208524,0.7987584,0.0,0.0,0.3309548,1.0,0.13043478
0.50994086,0.84208524,0.7987584,0.0,0.0,0.32279986,1.0,0.08695652
0.531166,0.84208524,0.7987584,0.0,0.0,0.3540605,1.0,0.04347826
0.52095646,0.84208524,0.7987584,0.0,0.0,0.29459736,1.0,0.0
0.54889846,0.84208524,0.7987584,0.0,0.0,0.32687733,1.0,1.0
0.531166,0.84208524,0.7987584,0.0,0.0,0.26945296,1.0,0.95652175
0.5166577,0.84208524,0.7987584,0.0,0.0,0.32925585,1.0,0.9130435
0.5800645,0.84208524,0.7987584,0.0,0.0,0.36731228,1.0,0.8695652
0.5077915,0.84208524,0.7987584,0.0,0.0,0.32347944,1.0,0.82608694
0.46829662,0.84208524,0.7987584,0.0,0.0,0.34148827,1.0,0.7826087
0.43336916,0.84208524,0.7987584,0.0,0.0,0.33197418,1.0,0.73913044
0.35652876,0.84208524,0.7987584,0.0,0.0,0.36085626,1.0,0.6956522
0.4645352,0.84208524,0.7987584,0.0,0.0,0.3601767,1.0,0.65217394
0.4793122,0.84208524,0.7987584,0.0,0.0,0.35474005,1.0,0.6086956
0.39226222,0.84208524,0.7987584,0.0,1.0,0.3316344,1.0,0.5652174
0.44116068,0.84208524,0.7987584,0.0,1.0,0.35847774,1.0,0.5217391
0.39172488,0.84208524,0.7987584,0.0,1.0,0.32755694,1.0,0.47826087
0.4320258,0.84208524,0.7987584,0.0,1.0,0.36663267,1.0,0.4347826
0.46319184,0.84208524,0.7987584,0.0,0.0,0.401631,1.0,0.39130434
0.45647502,0.84208524,0.7987584,0.0,0.0,0.38702005,1.0,0.3478261
0.46399784,0.84208524,0.7987584,0.0,0.0,0.49235475,1.0,0.3043478
0.42289093,0.84208524,0.7987584,0.0,0.0,0.408087,1.0,0.26086956
0.4331005,0.84208524,0.7987584,0.0,0.0,0.41963983,1.0,0.2173913
0.43901128,0.84208524,0.7987584,0.0,0.0,0.37274888,1.0,0.17391305
0.4763568,0.84208524,0.7987584,0.0,0.0,0.34692493,1.0,0.13043478
0.5056421,0.84208524,0.7987584,0.0,0.0,0.38973838,1.0,0.08695652
0.5956475,0.84208524,0.7987584,0.0,0.0,0.39449543,1.0,0.04347826
0.5225685,0.84208524,0.7987584,0.0,0.0,0.3567788,1.0,0.0
0.57630306,0.84208524,0.7987584,0.0,1.0,0.40536866,0.0,1.0
0.58839333,0.84208524,0.7987584,0.0,1.0,0.39653414,0.0,0.95652175
0.63863516,0.84208524,0.7987584,0.0,1.0,0.45191982,0.0,0.9130435
0.6045137,0.84208524,0.7987584,0.0,1.0,0.4233775,0.0,0.8695652
0.5768404,0.84208524,0.7987584,0.0,1.0,0.29697588,0.0,0.82608694
0.39897904,0.84208524,0.7987584,0.0,1.0,0.31090724,0.0,0.7826087
0.41053197,0.84208524,0.7987584,0.0,1.0,0.3115868,0.0,0.73913044
0.42745835,0.84208524,0.7987584,0.0,0.0,0.45191982,0.0,0.6956522
0.5542719,0.84208524,0.7987584,0.0,0.0,0.5297316,0.0,0.65217394
0.47313273,0.84208524,0.7987584,0.0,0.0,0.4872579,0.0,0.6086956
0.44277272,0.84208524,0.7987584,0.0,0.0,0.42133877,0.0,0.5652174
0.5185384,0.84208524,0.7987584,0.0,0.0,0.4104655,0.0,0.5217391
0.5198818,0.84208524,0.7987584,0.0,0.0,0.44444445,0.0,0.47826087
0.6171413,0.84208524,0.7987584,0.0,0.0,0.52735305,0.0,0.4347826
0.66899514,0.84208524,0.7987584,0.0,0.0,0.56201154,0.0,0.39130434
0.19371305,0.84208524,0.7987584,0.0,0.0,0.45259938,0.0,0.3478261
0.48602903,0.84208524,0.7987584,0.0,0.0,0.49745157,0.0,0.3043478
0.46399784,0.84208524,0.7987584,0.0,0.0,0.48352024,0.0,0.26086956
0.4634605,0.84208524,0.7987584,0.0,0.0,0.3989127,0.0,0.2173913
0.49167114,0.84208524,0.7987584,0.0,0.0,0.35474005,0.0,0.17391305
0.48576033,0.84208524,0.7987584,0.0,0.0,0.35236153,0.0,0.13043478
0.5158517,0.84208524,0.7987584,0.0,0.0,0.3431872,0.0,0.08695652
0.6023643,0.84208524,0.7987584,0.0,0.0,0.37682635,0.0,0.04347826
0.58839333,0.84208524,0.7987584,0.0,0.0,0.41318384,0.0,0.0
0.63944113,0.84208524,0.7987584,0.0,1.0,0.47638464,0.0,1.0
0.62547016,0.84208524,0.7987584,0.0,1.0,0.38158342,0.0,0.95652175
0.61955935,0.84208524,0.7987584,0.0,1.0,0.44036698,0.0,0.9130435
0.6706072,0.84208524,0.7987584,0.0,1.0,0.41624194,0.0,0.8695652
0.6227834,0.84208524,0.7987584,0.0,1.0,0.3955148,0.0,0.82608694
0.48495433,0.84208524,0.7987584,0.0,1.0,0.37682635,0.0,0.7826087
0.46695325,0.84208524,0.7987584,0.0,1.0,0.4012912,0.0,0.73913044
0.5255239,0.84208524,0.7987584,0.0,0.0,0.52089703,0.0,0.6956522
0.60209566,0.84208524,0.7987584,0.0,0.0,0.4427455,0.0,0.65217394
0.52283716,0.84208524,0.7987584,0.0,0.0,0.42167854,0.0,0.6086956
0.5601827,0.84208524,0.7987584,0.0,0.0,0.43459058,0.0,0.5652174
0.5953788,0.84208524,0.7987584,0.011235956,0.0,0.41318384,0.0,0.5217391
0.5091349,0.84208524,0.7987584,0.0,0.0,0.4648318,0.0,0.47826087
0.427727,0.84208524,0.7987584,0.0,0.0,0.34148827,0.0,0.4347826
0.38124666,0.84208524,0.7987584,0.0,0.0,0.34522596,0.0,0.39130434
0.33960235,0.84208524,0.7987584,0.0,0.0,0.34862384,0.0,0.3478261
0.39038152,0.84208524,0.7987584,0.0,0.0,0.32144073,0.0,0.3043478
0.40596452,0.84208524,0.7987584,0.0,0.0,0.34692493,0.0,0.26086956
0.3893068,0.84208524,0.7987584,0.0,0.0,0.32212028,0.0,0.2173913
0.39871037,0.84208524,0.7987584,0.0,0.0,0.34182808,0.0,0.17391305
0.4744761,0.84208524,0.7987584,0.0,0.0,0.3255182,0.0,0.13043478
0.51316494,0.84208524,0.7987584,0.0,0.0,0.36663267,0.0,0.08695652
0.5166577,0.84208524,0.7987584,0.0,0.0,0.36595312,0.0,0.04347826
0.50456744,0.84208524,0.7987584,0.0,0.0,0.32042134,0.0,0.0
0.47555077,0.84208524,0.7987584,0.0,1.0,0.36459395,0.0,1.0
0.5126276,0.84208524,0.7987584,0.0,1.0,0.3309548,0.0,0.95652175
0.5180011,0.84208524,0.7987584,0.0,1.0,0.32313967,0.0,0.9130435
0.42880172,0.84208524,0.7987584,0.0,1.0,0.261298,0.0,0.8695652
0.5040301,0.84208524,0.7987584,0.0,1.0,0.32789668,0.0,0.82608694
0.54674906,0.84208524,0.7987584,0.0,1.0,0.4481821,0.0,0.7826087
0.52821064,0.84208524,0.7987584,0.0,1.0,0.40027183,0.0,0.73913044
0.501612,0.84208524,0.7987584,0.0,0.0,0.48318043,0.0,0.6956522
0.6184847,0.84208524,0.7987584,0.0,0.0,0.4845396,0.0,0.65217394
0.60021496,0.84208524,0.7987584,0.0,0.0,0.41658172,0.0,0.6086956
0.65314347,0.84208524,0.7987584,0.0,0.0,0.4108053,0.0,0.5652174
0.6209027,0.84208524,0.7987584,0.0,0.0,0.47400612,0.0,0.5217391
0.6243955,0.84208524,0.7987584,0.0,0.0,0.47400612,0.0,0.47826087
0.5381515,0.84208524,0.7987584,0.0,0.0,0.40197077,0.0,0.4347826
0.50456744,0.84208524,0.7987584,0.0,0.0,0.3880394,0.0,0.39130434
0.44545943,0.84208524,0.7987584,0.0,0.0,0.3594971,0.0,0.3478261
0.35626006,0.84208524,0.7987584,0.0,0.0,0.2837241,0.0,0.3043478
0.44626546,0.84208524,0.7987584,0.0,0.0,0.32891607,0.0,0.26086956
0.48495433,0.84208524,0.7987584,0.0,0.0,0.3122664,0.0,0.2173913
0.54486835,0.84208524,0.7987584,0.0,0.0,0.35847774,0.0,0.17391305
0.5548092,0.84208524,0.7987584,0.0,0.0,0.38362217,0.0,0.13043478
0.58893067,0.84208524,0.7987584,0.0,0.0,0.4454638,0.0,0.08695652
0.6047824,0.84208524,0.7987584,0.0,0.0,0.35915732,0.0,0.04347826
0.24073079,0.84208524,0.7987584,0.0,0.0,0.3479443,0.0,0.0
0.64159054,0.84208524,0.7987584,0.0,1.0,0.3792049,0.0,1.0
0.59403545,0.84208524,0.7987584,0.0,1.0,0.33503228,0.0,0.95652175
0.39871037,0.84208524,0.7987584,0.0,1.0,0.32585797,0.0,0.9130435
0.5462117,0.84208524,0.7987584,0.0,1.0,0.388719,0.0,0.8695652
0.5330467,0.84208524,0.7987584,0.0,1.0,0.35915732,0.0,0.82608694
0.61391723,0.84208524,0.7987584,0.0,1.0,0.4461434,0.0,0.7826087
0.5456744,0.84208524,0.7987584,0.0,1.0,0.39381585,0.0,0.73913044
0.6281569,0.84208524,0.7987584,0.0,0.0,0.39143732,0.0,0.6956522
0.5768404,0.84208524,0.7987584,0.0,0.0,0.42915392,0.0,0.65217394
0.5384202,0.84208524,0.7987584,0.0,0.0,0.40366971,0.0,0.6086956
0.62197745,0.84208524,0.7987584,0.0,0.0,0.45633706,0.0,0.5652174
0.48173025,0.84208524,0.7987584,0.0,0.0,0.3207611,0.0,0.5217391
0.23696937,0.84208524,0.7987584,0.0,0.0,0.3819232,0.0,0.47826087
0.41160667,0.84208524,0.7987584,0.0,0.0,0.34726468,0.0,0.4347826
0.44438475,0.84208524,0.7987584,0.0,0.0,0.31736323,0.0,0.39130434
0.38232133,0.84208524,0.7987584,0.0,0.0,0.29493716,0.0,0.3478261
0.39871037,0.84208524,0.7987584,0.0,0.0,0.29663607,0.0,0.3043478
0.4642665,0.84208524,0.7987584,0.0,0.0,0.34182808,0.0,0.26086956
0.5096722,0.84208524,0.7987584,0.0,0.0,0.34658512,0.0,0.2173913
0.5373455,0.84208524,0.7987584,0.0,0.0,0.356439,0.0,0.17391305
0.5276733,0.84208524,0.7987584,0.0,0.0,0.37172952,0.0,0.13043478
0.57737774,0.84208524,0.7987584,0.0,0.0,0.38735983,0.0,0.08695652
0.51934445,0.84208524,0.7987584,0.0,0.0,0.4111451,0.0,0.04347826
0.616604,0.84208524,0.7987584,0.0,0.0,0.40095142,0.0,0.0
0.55373454,0.84208524,0.7987584,0.0,1.0,0.39245668,0.0,1.0
0.46211714,0.84208524,0.7987584,0.0,1.0,0.32755694,0.0,0.95652175
0.544331,0.84208524,0.7987584,0.0,1.0,0.37784573,0.0,0.9130435
0.6152606,0.84208524,0.7987584,0.0,1.0,0.39993206,0.0,0.8695652
0.6335304,0.84208524,0.7987584,0.0,1.0,0.39041793,0.0,0.82608694
0.53573346,0.84208524,0.7987584,0.0,1.0,0.33876997,0.0,0.7826087
0.5918861,0.84208524,0.7987584,0.0,1.0,0.37750596,0.0,0.73913044
0.5768404,0.84208524,0.7987584,0.0,0.0,0.44002718,0.0,0.6956522
0.6225148,0.84208524,0.7987584,0.0,0.0,0.4648318,0.0,0.65217394
0.662547,0.84208524,0.7987584,0.0,0.0,0.5606524,0.0,0.6086956
0.60290164,0.84208524,0.7987584,0.0,0.0,0.42915392,0.0,0.5652174
0.47367007,0.84208524,0.7987584,0.0,0.0,0.36867142,0.0,0.5217391
0.42745835,0.84208524,0.7987584,0.0,0.0,0.3377506,0.0,0.47826087
0.47286406,0.84208524,0.7987584,0.0,0.0,0.3061502,0.0,0.4347826
0.45701236,0.84208524,0.7987584,0.0,0.0,0.3401291,0.0,0.39130434
0.38608274,0.84208524,0.7987584,0.0,0.0,0.30513084,0.0,0.3478261
0.3379903,0.84208524,0.7987584,0.0,0.0,0.32959566,0.0,0.3043478
0.44814616,0.84208524,0.7987584,0.0,0.0,0.35575944,0.0,0.26086956
0.4387426,0.84208524,0.7987584,0.0,0.0,0.32653755,0.0,0.2173913
0.5239119,0.84208524,0.7987584,0.0,0.0,0.30648997,0.0,0.17391305
0.4790435,0.84208524,0.7987584,0.0,0.0,0.29459736,0.0,0.13043478
0.338259,0.84208524,0.7987584,0.0,0.0,0.29459736,0.0,0.08695652
0.42477164,0.84208524,0.7987584,0.0,0.0,0.30682978,0.0,0.04347826
0.4505642,0.84208524,0.7987584,0.0,0.0,0.27658853,0.0,0.0
0.39817303,0.84208524,0.7987584,0.0,0.0,0.29119945,1.0,1.0
0.41241267,0.84208524,0.7987584,0.0,0.0,0.27488956,1.0,0.95652175
0.42047286,0.84208524,0.7987584,0.0,0.0,0.29187906,1.0,0.9130435
0.41187534,0.84208524,0.7987584,0.0,0.0,0.2670744,1.0,0.8695652
0.38769478,0.84208524,0.7987584,0.0,0.0,0.2861026,1.0,0.82608694
0.39629233,0.84208524,0.7987584,0.0,0.0,0.2602786,1.0,0.7826087
0.3648576,0.84208524,0.7987584,0.0,0.0,0.2697927,1.0,0.73913044
0.41080064,0.84208524,0.7987584,0.0,0.0,0.300034,1.0,0.6956522
0.39978507,0.84208524,0.7987584,0.0,0.0,0.35507986,1.0,0.65217394
0.4183235,0.84208524,0.7987584,0.0,0.0,0.26639485,1.0,0.6086956
0.39871037,0.84208524,0.7987584,0.0,1.0,0.33231395,1.0,0.5652174
0.35249865,0.84208524,0.7987584,0.0,1.0,0.3819232,1.0,0.5217391
0.36915636,0.84208524,0.7987584,0.0,1.0,0.38158342,1.0,0.47826087
0.40488985,0.84208524,0.7987584,0.0,1.0,0.3730887,1.0,0.4347826
0.45889306,0.84208524,0.7987584,0.0,0.0,0.3374108,1.0,0.39130434
0.48683503,0.84208524,0.7987584,0.0,0.0,0.32925585,1.0,0.3478261
0.44841483,0.84208524,0.7987584,0.0,0.0,0.37410805,1.0,0.3043478
0.4744761,0.84208524,0.7987584,0.0,0.0,0.35440025,1.0,0.26086956
0.4871037,0.84208524,0.7987584,0.0,0.0,0.31430513,1.0,0.2173913
0.39575496,0.84208524,0.7987584,0.0,0.0,0.31634387,1.0,0.17391305
0.4642665,0.84208524,0.7987584,0.0,0.0,0.23751274,1.0,0.13043478
0.1706072,0.84208524,0.7987584,0.0,0.0,0.28474346,1.0,0.08695652
0.4331005,0.84208524,0.7987584,0.0,0.0,0.2925586,1.0,0.04347826
0.42450297,0.84208524,0.7987584,0.0,0.0,0.24838601,1.0,0.0
0.39790437,0.84208524,0.7987584,0.0,0.0,0.27556917,1.0,1.0
0.43551853,0.84208524,0.7987584,0.0,0.0,0.32517838,1.0,0.95652175
0.4478775,0.84208524,0.7987584,0.0,0.0,0.34114847,1.0,0.9130435
0.39387426,0.84208524,0.7987584,0.0,0.0,0.2837241,1.0,0.8695652
0.39763567,0.84208524,0.7987584,0.0,0.0,0.28848115,1.0,0.82608694
0.4210102,0.84208524,0.7987584,0.0,0.0,0.29187906,1.0,0.7826087
0.43363783,0.84208524,0.7987584,0.0,0.0,0.23615359,1.0,0.73913044
0.2101021,0.84208524,0.7987584,0.0,0.0,0.19334014,1.0,0.6956522
0.2041913,0.84208524,0.7987584,0.0,0.0,0.19979613,1.0,0.65217394
0.22729716,0.84208524,0.7987584,0.0,0.0,0.18382603,1.0,0.6086956
0.20875873,0.84208524,0.7987584,0.0,1.0,0.21236832,1.0,0.5652174
0.20499732,0.84208524,0.7987584,0.0,1.0,0.18348624,1.0,0.5217391
0.22514777,0.84208524,0.7987584,0.0,1.0,0.18416582,1.0,0.47826087
0.20338528,0.84208524,0.7987584,0.0,1.0,0.19673802,1.0,0.4347826
0.4202042,0.84208524,0.7987584,0.0,0.0,0.32110092,1.0,0.39130434
0.43524987,0.84208524,0.7987584,0.0,0.0,0.31600407,1.0,0.3478261
0.40408382,0.84208524,0.7987584,0.0,0.0,0.3285763,1.0,0.3043478
0.38500807,0.84208524,0.7987584,0.0,0.0,0.36493373,1.0,0.26086956
0.46910262,0.84208524,0.7987584,0.0,0.0,0.408087,1.0,0.2173913
0.48253626,0.84208524,0.7987584,0.0,0.0,0.35813797,1.0,0.17391305
0.47501343,0.84208524,0.7987584,0.0,0.0,0.3594971,1.0,0.13043478
0.52982265,0.84208524,0.7987584,0.0,0.0,0.38973838,1.0,0.08695652
0.57442236,0.84208524,0.7987584,0.0,0.0,0.3567788,1.0,0.04347826
0.5440623,0.84208524,0.7987584,0.0,0.0,0.34658512,1.0,0.0
0.5660935,0.84208524,0.7987584,0.0,1.0,0.37410805,0.0,1.0
0.5824825,0.84208524,0.7987584,0.0,1.0,0.39109752,0.0,0.95652175
0.5849006,0.84208524,0.7987584,0.0,1.0,0.39109752,0.0,0.9130435
0.65099406,0.84208524,0.7987584,0.0,1.0,0.39959225,0.0,0.8695652
0.56367546,0.84208524,0.7987584,0.0,1.0,0.28270474,0.0,0.82608694
0.41160667,0.84208524,0.7987584,0.0,1.0,0.2776079,0.0,0.7826087
0.40166578,0.84208524,0.7987584,0.0,1.0,0.30479103,0.0,0.73913044
0.42745835,0.84208524,0.7987584,0.0,0.0,0.33809036,0.0,0.6956522
0.4664159,0.84208524,0.7987584,0.0,0.0,0.39619434,0.0,0.65217394
0.4752821,0.84208524,0.7987584,0.0,0.0,0.38158342,0.0,0.6086956
0.455669,0.84208524,0.7987584,0.0,0.0,0.37003058,0.0,0.5652174
0.470446,0.84208524,0.7987584,0.0,0.0,0.36221543,0.0,0.5217391
0.52283716,0.84208524,0.7987584,0.0,0.0,0.43221202,0.0,0.47826087
0.59591615,0.84208524,0.7987584,0.0,0.0,0.4454638,0.0,0.4347826
0.66738313,0.84208524,0.7987584,0.0,0.0,0.5558953,0.0,0.39130434
0.8017195,0.84208524,0.7987584,0.0,0.0,0.4427455,0.0,0.3478261
0.558302,0.84208524,0.7987584,0.0,0.0,0.35507986,0.0,0.3043478
0.40891993,0.84208524,0.7987584,0.0,0.0,0.36357456,0.0,0.26086956
0.49946266,0.84208524,0.7987584,0.0,0.0,0.4203194,0.0,0.2173913
0.49785063,0.84208524,0.7987584,0.0,0.0,0.3927965,0.0,0.17391305
0.46480387,0.84208524,0.7987584,0.0,0.0,0.40197077,0.0,0.13043478
0.5222998,0.84208524,0.7987584,0.0,0.0,0.37852532,0.0,0.08695652
0.62950027,0.84208524,0.7987584,0.0,0.0,0.4454638,0.0,0.04347826
0.64562064,0.84208524,0.7987584,0.0,0.0,0.45701665,0.0,0.0
0.6391725,0.84208524,0.7987584,0.0,1.0,0.4678899,0.0,1.0
0.61633533,0.84208524,0.7987584,0.0,1.0,0.4046891,0.0,0.95652175
0.6037077,0.84208524,0.7987584,0.0,1.0,0.41216448,0.0,0.9130435
0.64777,0.84208524,0.7987584,0.0,1.0,0.43187222,0.0,0.8695652
0.6370231,0.84208524,0.7987584,0.0,1.0,0.42133877,0.0,0.82608694
0.41483074,0.84208524,0.7987584,0.0,1.0,0.38464153,0.0,0.7826087
0.4881784,0.84208524,0.7987584,0.0,1.0,0.4288141,0.0,0.73913044
0.51907575,0.84208524,0.7987584,0.0,0.0,0.52735305,0.0,0.6956522
0.6399785,0.84208524,0.7987584,0.0,0.0,0.5100238,0.0,0.65217394
0.6082751,0.84208524,0.7987584,0.0,0.0,0.46619096,0.0,0.6086956
0.54003227,0.84208524,0.7987584,0.0,0.0,0.4077472,0.0,0.5652174
0.61445457,0.84208524,0.7987584,0.0,0.0,0.41556233,0.0,0.5217391
0.59027404,0.84208524,0.7987584,0.0,0.0,0.3601767,0.0,0.47826087
0.5642128,0.84208524,0.7987584,0.0,0.0,0.3849813,0.0,0.4347826
0.59618485,0.84208524,0.7987584,0.0,0.0,0.49269453,0.0,0.39130434
0.48495433,0.84208524,0.7987584,0.0,0.0,0.42473665,0.0,0.3478261
